True_Data,Base,True_Data_origin,Predicted_Data,Predicted_Data_origin
-0.0731312544100523,310.85665894,288.12332153,-0.067553245,289.8572899926762
-0.022279316504934643,299.98001099,293.29666138,-0.068323664,279.48427516722535
-0.10573978782483062,312.84332275,279.76333618,-0.06869724,291.35185801897035
-0.16908030097848348,336.29000854,279.42999268,-0.16137397,282.0215538177596
-0.24594188415989282,355.66665649,268.19332886,-0.15799323,299.47374420795916
-0.246393804476296,364.64666748,274.79998779,-0.15508893,308.09401637768
-0.2108464172120199,362.82333374,286.32333374,-0.23412487,277.87735740574374
-0.22821975994134824,362.06332397,279.43331909,-0.22376657,281.0456575358494
-0.25691835414944897,356.77999878,265.1166687,-0.21488297,280.11405305684
-0.2748065124251864,352.2600098,255.45666504000002,-0.23467156,269.59459225134754
-0.33163581243610973,399.92666626,267.29666138,-0.22314397,310.6854561579059
-0.26910463244346894,383.19665527,280.0766602,-0.2156071,300.5767331356213
-0.1989854248530024,362.70666504,290.5333252,-0.22420815,281.38488681800635
-0.14962900375524646,354.8999939,301.79666138,-0.21581286,278.3080105212623
-0.10302249893630322,342.32000732,307.05334473,-0.20901433,270.7702318012916
-0.06061695725986738,352.70666504,331.3266602,-0.1308982,306.53798432755855
-0.06133964602299069,354.79998779,333.03668213,-0.13039747,308.5349780238916
-0.0834372820352699,368.7399902,337.97332764,-0.12904593,321.1555829620717
-0.020279947816397526,343.85333252,336.88000488,-0.019172452,337.26082855877166
0.04023397360831682,349.86999512,363.94665527,-0.021658584,342.29230106177545
0.06701541953003831,343.50332642,366.52334595,-0.022413485,335.80421729166363
0.0987696449580624,331.8833313,364.6633301,0.09738556,364.2039639908562
0.08163454536054204,332.08999634,359.20001221,0.09701236,364.3068441092003
0.14905180988369127,314.6333313,361.5299987800001,0.09402716,344.21741038632683
0.23166671261290328,310.0,381.81668091,0.16345175,360.6700551509857
0.1882186264243615,306.1333313,363.75332642,0.15883744,354.758765216736
0.11558443543055974,312.47000122,348.5866699,0.15733236,361.6316627984354
0.27519000423512363,276.3666687,352.42001343,0.26657405,350.0388439937924
0.2116617856901557,282.1166687,341.8299865700001,0.26359317,356.48070329263635
0.04185885142908252,312.2399902,325.30999756,0.2625185,394.20877191191016
0.05981212838235095,310.41665649,328.9833374,0.052492328,326.71116562494745
0.12886740714248957,301.88665771,340.79000854,0.05274266,317.80898106375514
0.10532581643789696,297.04666138,328.33334351,0.05059462,312.0756089633865
0.08769437180042461,307.77334595,334.76333618,0.06684379,328.34606995631424
0.13314751156381677,302.44665527,342.7166748,0.06621131,322.4720544442991
0.05986982629303039,307.33334351,325.7333374,0.061707497,326.2981147729457
0.08238204125013282,310.66665649,336.2600098,0.04708403,325.2940772309857
0.11110497082027604,301.5166626,335.0166626,0.04695354,315.6739429832978
0.16048843584850236,286.66665649,332.6733398,0.044459037,299.411565165109
0.0007536352763726217,291.92001343,292.14001465,0.14192249,333.3500239190877
-0.04436104000202212,307.47665405,293.8366699,0.14095068,350.8156974545361
-0.04968648747336191,307.79666138,292.50332642,0.13972837,350.8045679977242
-0.006378760542123052,292.1166687,290.25332642,-0.0031279773,291.20293005249687
0.0536302147087917,285.66000366,300.98001099,0.0020888746,286.2567200930642
0.1067764605920083,273.84332275,303.08334351,0.0052287877,275.2751831757656
0.24681960761237431,254.67999268,317.54000854,0.1874094,302.40941753954746
0.09055027922290382,266.9233398,291.09332275,0.1843717,316.13645235075404
0.06887521279478315,269.95666504,288.54998779,0.17866395,318.18819428482584
-0.09572284457238889,290.14334106,262.36999512,-0.0054066703,288.5746295214342
-0.07442413455506158,288.12332153,266.67999268,-0.010398217,285.1273549875848
-0.1658047841430904,293.29666138,244.66667175,-0.010410324,290.24335255391196
-0.1326001646124636,279.76333618,242.66667175,-0.11889806,246.50002549612563
-0.08195252657156515,279.42999268,256.52999878,-0.11028922,248.61187784882256
-0.09969175569596989,268.19332886,241.45666504,-0.10696126,239.50703508162724
-0.07616445997077159,274.79998779,253.86999512,-0.11304406,243.7354751293213
-0.17364984044628706,286.32333374,236.60333252,-0.10765376,255.49955685307037
-0.1537396885593425,279.43331909,236.47332764000004,-0.107150264,249.49196723748355
-0.16527314508308777,265.1166687,221.30000305,-0.10569223,237.0959026569996
-0.11935490305264018,255.45666504,224.96665955,-0.104515724,228.75742486902442
-0.21665062373402688,267.29666138,209.38667297,-0.101672284,240.11999723885444
-0.21592893194604013,280.0766602,219.6000061,-0.23486581,214.29623564135338
-0.18801051997184104,290.5333252,235.91000366,-0.22162175,226.14482071717404
-0.16099135904231654,301.79666138,253.21000671,-0.21331212,237.41976696556546
-0.1768422954576424,307.05334473,252.75332642,-0.17910525,252.05846888534018
-0.25514598450656156,331.3266602,246.78999329,-0.1767844,272.75327664100007
-0.22430964103479656,333.03668213,258.33334351,-0.17484346,274.8074061376904
-0.3061089635753719,337.97332764,234.5166626,-0.23512182,258.50841487925163
-0.29268583671245885,336.88000488,238.27999877999997,-0.22847351,259.9118362216378
