date,open,high,low,close,adj close,volume
10/4/23,248.13999938964844,261.8599853515625,247.6000061035156,261.1600036621094,261.1600036621094,129721600
10/3/23,248.6100006103516,250.0200042724609,244.4499969482422,246.52999877929688,246.52999877929688,101985300
10/2/23,244.8099975585937,254.27999877929688,242.6199951171875,251.6000061035156,251.6000061035156,123810400
9/29/23,250,254.7700042724609,246.3500061035156,250.22000122070312,250.22000122070312,128346200
9/28/23,240.0200042724609,247.5500030517578,238.6499938964844,246.3800048828125,246.3800048828125,117058900
9/27/23,244.2599945,245.3300018310547,234.5800018310547,240.5,240.5,136597200
9/26/23,242.97999572753903,249.5500030517578,241.66000366210932,244.1199951171875,244.1199951171875,101993600
9/25/23,243.3800048828125,247.1000061035156,238.3099975585937,246.9900054931641,246.9900054931641,104636600
9/22/23,257.3999938964844,257.7900085449219,244.47999572753903,244.8800048828125,244.8800048828125,127524100
9/21/23,257.8500061035156,260.8599853515625,254.2100067138672,255.6999969482422,255.6999969482422,119531000
9/20/23,267.0400085449219,273.92999267578125,262.4599914550781,262.5899963378906,262.5899963378906,122514600
9/19/23,264.3500061035156,267.8500061035156,261.20001220703125,266.5,266.5,103704000
9/18/23,271.1600036621094,271.44000244140625,263.7600098,265.2799987792969,265.2799987792969,101543300
9/15/23,277.54998779296875,278.9800109863281,271,274.3900146484375,274.3900146484375,133422800
9/14/23,271.32000732421875,276.7099914550781,270.4200134277344,276.0400085449219,276.0400085449219,107709800
9/13/23,270.07000732421875,274.9800109863281,268.1000061035156,271.29998779296875,271.29998779296875,111673700
9/12/23,270.7600098,278.3900146484375,266.6000061035156,267.4800109863281,267.4800109863281,135999900
9/11/23,264.2699890136719,274.8500061035156,260.6099853515625,273.5799865722656,273.5799865722656,174667900
9/8/23,251.22000122070312,256.5199890136719,246.6699981689453,248.5,248.5,118367700
9/7/23,245.07000732421875,252.8099975585937,243.2700042724609,251.4900054931641,251.4900054931641,115312900
9/6/23,255.13999938964844,255.38999938964844,245.0599975585937,251.9199981689453,251.9199981689453,116959800
9/5/23,245,258,244.8600006103516,256.4899902,256.4899902,129469600
9/1/23,257.2600098,259.0799865722656,242.0099945,245.0099945,245.0099945,132272500
8/31/23,255.97999572753903,261.17999267578125,255.0500030517578,258.0799865722656,258.0799865722656,108861700
8/30/23,254.1999969482422,260.5100098,250.58999633789065,256.8999938964844,256.8999938964844,121988400
8/29/23,238.5800018310547,257.4800109863281,237.7700042724609,257.17999267578125,257.17999267578125,134047600
8/28/23,242.5800018310547,244.3800048828125,235.3500061035156,238.82000732421875,238.82000732421875,107673700
8/25/23,231.3099975585937,239,230.3500061035156,238.58999633789065,238.58999633789065,106612200
8/24/23,238.66000366210932,238.9199981689453,228.17999267578125,230.0399932861328,230.0399932861328,99777400
8/23/23,229.33999633789065,238.97999572753903,229.2899932861328,236.8600006103516,236.8600006103516,101077600
8/22/23,240.25,240.82000732421875,229.5500030517578,233.19000244140625,233.19000244140625,130597900
8/21/23,221.5500030517578,232.1300048828125,220.5800018310547,231.27999877929688,231.27999877929688,135702700
8/18/23,214.1199951171875,217.5800018310547,212.3600006103516,215.4900054931641,215.4900054931641,135813700
8/17/23,226.0599975585937,226.7400054931641,218.8300018310547,219.22000122070312,219.22000122070312,120718400
8/16/23,228.0200042724609,233.97000122070312,225.3800048828125,225.6000061035156,225.6000061035156,112484500
8/15/23,238.72999572753903,240.5,232.6100006103516,232.9600067138672,232.9600067138672,88197600
8/14/23,235.6999969482422,240.66000366210932,233.75,239.7599945,239.7599945,98595300
8/11/23,241.7700042724609,243.7899932861328,238.0200042724609,242.6499938964844,242.6499938964844,98866600
8/10/23,245.3999938964844,251.8000030517578,243,245.33999633789065,245.33999633789065,109498600
8/9/23,250.8699951171875,251.1000061035156,241.8999938964844,242.19000244140625,242.19000244140625,101596300
8/8/23,247.4499969482422,250.9199981689453,245.0099945,249.6999969482422,249.6999969482422,96642200
8/7/23,251.4499969482422,253.6499938964844,242.7599945,251.4499969482422,251.4499969482422,111097900
8/4/23,260.9700012207031,264.7699890136719,253.1100006103516,253.8600006103516,253.8600006103516,99242600
8/3/23,252.0399932861328,260.4899902,252,259.32000732421875,259.32000732421875,97569100
8/2/23,255.57000732421875,259.5199890136719,250.4900054931641,254.1100006103516,254.1100006103516,101752900
8/1/23,266.2600098,266.4700012207031,260.25,261.07000732421875,261.07000732421875,83166000
7/31/23,267.4800109863281,269.0799865722656,263.7799987792969,267.42999267578125,267.42999267578125,84582200
7/28/23,259.8599853515625,267.25,258.2300109863281,266.44000244140625,266.44000244140625,111446000
7/27/23,268.3099975585937,269.1300048828125,255.3000030517578,255.7100067138672,255.7100067138672,103697300
7/26/23,263.25,268.0400085449219,261.75,264.3500061035156,264.3500061035156,95856200
7/25/23,272.3800048828125,272.8999938964844,265,265.2799987792969,265.2799987792969,112757300
7/24/23,255.8500061035156,269.8500061035156,254.1199951171875,269.0599975585937,269.0599975585937,136508500
7/21/23,268,268,255.8000030517578,260.0199890136719,260.0199890136719,161050100
7/20/23,279.5599975585937,280.92999267578125,261.20001220703125,262.8999938964844,262.8999938964844,175158300
7/19/23,296.0400085449219,299.2900085449219,289.5199890136719,291.2600098,291.2600098,142355400
7/18/23,290.1499938964844,295.2600098,286.0100098,293.3399963378906,293.3399963378906,112434700
7/17/23,286.6300048828125,292.2300109863281,283.57000732421875,290.3800048828125,290.3800048828125,131569600
7/14/23,277.0100098,285.29998779296875,276.3099975585937,281.3800048828125,281.3800048828125,119771100
7/13/23,274.5899963378906,279.45001220703125,270.6000061035156,277.8999938964844,277.8999938964844,112681500
7/12/23,276.3299865722656,276.5199890136719,271.4599914550781,271.9899902,271.9899902,95672100
7/11/23,268.6499938964844,270.8999938964844,266.3699951171875,269.7900085449219,269.7900085449219,91972400
7/10/23,276.4700012207031,277.5199890136719,265.1000061035156,269.6099853515625,269.6099853515625,119425400
7/7/23,278.42999267578125,280.7799987792969,273.7699890136719,274.42999267578125,274.42999267578125,113602000
7/6/23,278.0899963378906,279.9700012207031,272.8800048828125,276.5400085449219,276.5400085449219,120332100
7/5/23,278.82000732421875,283.8500061035156,277.6000061035156,282.4800109863281,282.4800109863281,131530900
7/3/23,276.4899902,284.25,275.1099853515625,279.82000732421875,279.82000732421875,119685900
6/30/23,260.6000061035156,264.45001220703125,259.8900146484375,261.7699890136719,261.7699890136719,112267600
6/29/23,258.0299987792969,260.7399902,253.6100006103516,257.5,257.5,131283400
6/28/23,249.6999969482422,259.8800048828125,248.88999938964844,256.2399902,256.2399902,159770800
6/27/23,243.2400054931641,250.38999938964844,240.8500061035156,250.2100067138672,250.2100067138672,164968200
6/26/23,250.07000732421875,258.3699951171875,240.6999969482422,241.0500030517578,241.0500030517578,179990600
6/23/23,259.2900085449219,262.45001220703125,252.8000030517578,256.6000061035156,256.6000061035156,176584100
6/22/23,250.7700042724609,265,248.25,264.6099853515625,264.6099853515625,166875900
6/21/23,275.1300048828125,276.9899902,257.7799987792969,259.4599914550781,259.4599914550781,211797100
6/20/23,261.5,274.75,261.1199951171875,274.45001220703125,274.45001220703125,165611200
6/16/23,258.9200134277344,263.6000061035156,257.2099914550781,260.5400085449219,260.5400085449219,167563700
6/15/23,248.3999938964844,258.95001220703125,247.2899932861328,255.8999938964844,255.8999938964844,160171200
6/14/23,260.1700134277344,261.57000732421875,250.5,256.7900085449219,256.7900085449219,170575500
6/13/23,253.5099945,259.67999267578125,251.33999633789065,258.7099914550781,258.7099914550781,162384300
6/12/23,247.94000244140625,250.97000122070312,244.58999633789065,249.8300018310547,249.8300018310547,150337900
6/9/23,249.07000732421875,252.4199981689453,242.0200042724609,244.3999938964844,244.3999938964844,199882300
6/8/23,224.22000122070312,235.22999572753903,223.0099945,234.8600006103516,234.8600006103516,164489700
6/7/23,228,230.8300018310547,223.1999969482422,224.57000732421875,224.57000732421875,185710800
6/6/23,216.13999938964844,221.91000366210932,212.52999877929688,221.3099975585937,221.3099975585937,146911600
6/5/23,217.8000030517578,221.2899932861328,214.5200042724609,217.6100006103516,217.6100006103516,151143100
6/2/23,210.1499938964844,217.25,209.75,213.97000122070312,213.97000122070312,164129000
6/1/23,202.58999633789065,209.8000030517578,199.3699951171875,207.5200042724609,207.5200042724609,148029900
5/31/23,199.77999877929688,203.9499969482422,195.1199951171875,203.92999267578125,203.92999267578125,150711700
5/30/23,200.1000061035156,204.47999572753903,197.52999877929688,201.16000366210932,201.16000366210932,128818700
5/26/23,184.6199951171875,198.6000061035156,184.52999877929688,193.1699981689453,193.1699981689453,162061500
5/25/23,186.5399932861328,186.77999877929688,180.5800018310547,184.47000122070312,184.47000122070312,96870700
5/24/23,182.22999572753903,184.22000122070312,178.22000122070312,182.8999938964844,182.8999938964844,137605100
5/23/23,186.1999969482422,192.9600067138672,185.2599945,185.7700042724609,185.7700042724609,156952100
5/22/23,180.6999969482422,189.32000732421875,180.11000061035156,188.8699951171875,188.8699951171875,132001400
5/19/23,177.1699981689453,181.9499969482422,176.30999755859375,180.13999938964844,180.13999938964844,136024200
5/18/23,174.22000122070312,177.05999755859375,172.4499969482422,176.88999938964844,176.88999938964844,109520300
5/17/23,168.41000366210938,174.5,167.19000244140625,173.86000061035156,173.86000061035156,125473600
5/16/23,165.64999389648438,169.52000427246094,164.35000610351562,166.52000427246094,166.52000427246094,98288800
5/15/23,167.66000366210938,169.75999450683594,164.5500030517578,166.35000610351562,166.35000610351562,105592500
5/12/23,176.07000732421875,177.3800048828125,167.22999572753906,167.97999572753906,167.97999572753906,157577100
5/11/23,168.6999969482422,173.57000732421875,166.7899932861328,172.0800018310547,172.0800018310547,103889900
5/10/23,172.5500030517578,174.42999267578125,166.67999267578125,168.5399932861328,168.5399932861328,119840700
5/9/23,168.9499969482422,169.82000732421875,166.55999755859375,169.14999389648438,169.14999389648438,88965000
5/8/23,173.72000122070312,173.8000030517578,169.19000244140625,171.7899932861328,171.7899932861328,112249400
5/5/23,163.97000122070312,170.7899932861328,163.50999450683594,170.05999755859375,170.05999755859375,107440900
5/4/23,162.7100067138672,162.9499969482422,159.64999389648438,161.1999969482422,161.1999969482422,95108500
5/3/23,160.00999450683594,165,159.91000366210938,160.61000061035156,160.61000061035156,119728000
5/2/23,161.8800048828125,165.49000549316406,158.92999267578125,160.30999755859375,160.30999755859375,128259700
5/1/23,163.1699981689453,163.27999877929688,158.8300018310547,161.8300018310547,161.8300018310547,109015000
4/28/23,160.89999389648438,165,157.32000732421875,164.30999755859375,164.30999755859375,122515800
4/27/23,152.63999938964844,160.47999572753906,152.3699951171875,160.19000244140625,160.19000244140625,127015200
4/26/23,160.2899932861328,160.6699981689453,153.13999938964844,153.75,153.75,153364100
4/25/23,159.82000732421875,163.47000122070312,158.75,160.6699981689453,160.6699981689453,121999300
4/24/23,164.64999389648438,165.64999389648438,158.61000061035156,162.5500030517578,162.5500030517578,140006600
4/21/23,164.8000030517578,166,161.32000732421875,165.0800018310547,165.0800018310547,123539000
4/20/23,166.1699981689453,169.6999969482422,160.55999755859375,162.99000549316406,162.99000549316406,210970800
4/19/23,179.10000610351562,183.5,177.64999389648438,180.58999633789065,180.58999633789065,125732700
4/18/23,187.1499938964844,187.69000244140625,183.5800018310547,184.3099975585937,184.3099975585937,92067000
4/17/23,186.32000732421875,189.69000244140625,182.69000244140625,187.0399932861328,187.0399932861328,116662200
4/14/23,183.9499969482422,186.27999877929688,182.0099945,185,185,96438700
4/13/23,182.9600067138672,186.5,180.94000244140625,185.8999938964844,185.8999938964844,112933000
4/12/23,190.7400054931641,191.5800018310547,180.3099975585937,180.5399932861328,180.5399932861328,150256300
4/11/23,186.69000244140625,189.19000244140625,185.6499938964844,186.7899932861328,186.7899932861328,115770900
4/10/23,179.94000244140625,185.1000061035156,176.11000061035156,184.5099945,184.5099945,142154600
4/6/23,183.0800018310547,186.38999938964844,179.74000549316406,185.0599975585937,185.0599975585937,123857900
4/5/23,190.5200042724609,190.67999267578125,183.7599945,185.5200042724609,185.5200042724609,133882500
4/4/23,197.32000732421875,198.7400054931641,190.32000732421875,192.5800018310547,192.5800018310547,126463800
4/3/23,199.91000366210932,202.69000244140625,192.1999969482422,194.7700042724609,194.7700042724609,169545900
3/31/23,197.52999877929688,207.7899932861328,197.1999969482422,207.4600067138672,207.4600067138672,170222100
3/30/23,195.5800018310547,197.3300018310547,194.4199981689453,195.27999877929688,195.27999877929688,110252200
3/29/23,193.1300048828125,195.2899932861328,189.44000244140625,193.8800048828125,193.8800048828125,123660000
3/28/23,192,192.3500061035156,185.42999267578125,189.19000244140625,189.19000244140625,98654600
3/27/23,194.4199981689453,197.38999938964844,189.94000244140625,191.8099975585937,191.8099975585937,120851600
3/24/23,191.6499938964844,192.3600006103516,187.1499938964844,190.41000366210932,190.41000366210932,116312400
3/23/23,195.2599945,199.3099975585937,188.6499938964844,192.22000122070312,192.22000122070312,144193900
3/22/23,199.3000030517578,200.66000366210932,190.9499969482422,191.1499938964844,191.1499938964844,150376400
3/21/23,188.27999877929688,198,188.0399932861328,197.5800018310547,197.5800018310547,153391400
3/20/23,178.0800018310547,186.44000244140625,176.35000610351562,183.25,183.25,129684400
3/17/23,184.5200042724609,186.22000122070312,177.3300018310547,180.1300048828125,180.1300048828125,133197100
3/16/23,180.3699951171875,185.8099975585937,178.83999633789062,184.1300048828125,184.1300048828125,121136800
3/15/23,180.8000030517578,182.33999633789065,176.02999877929688,180.4499969482422,180.4499969482422,145995600
3/14/23,177.30999755859375,183.8000030517578,177.13999938964844,183.2599945,183.2599945,143717900
3/13/23,167.4600067138672,177.35000610351562,163.91000366210938,174.47999572753906,174.47999572753906,167790300
3/10/23,175.1300048828125,178.2899932861328,168.44000244140625,173.44000244140625,173.44000244140625,191488900
3/9/23,180.25,185.17999267578125,172.50999450683594,172.9199981689453,172.9199981689453,170023800
3/8/23,185.0399932861328,186.5,180,182,182,151897800
3/7/23,191.3800048828125,194.1999969482422,186.1000061035156,187.7100067138672,187.7100067138672,148125800
3/6/23,198.5399932861328,198.6000061035156,192.3000030517578,193.8099975585937,193.8099975585937,128100100
3/3/23,194.8000030517578,200.47999572753903,192.8800048828125,197.7899932861328,197.7899932861328,154193300
3/2/23,186.7400054931641,193.75,186.0099945,190.8999938964844,190.8999938964844,181500700
3/1/23,206.2100067138672,207.1999969482422,198.5200042724609,202.7700042724609,202.7700042724609,156852800
2/28/23,210.58999633789065,211.22999572753903,203.75,205.7100067138672,205.7100067138672,153144900
2/27/23,202.02999877929688,209.4199981689453,201.2599945,207.6300048828125,207.6300048828125,161028300
2/24/23,196.3300018310547,197.6699981689453,192.8000030517578,196.8800048828125,196.8800048828125,142228100
2/23/23,203.91000366210932,205.13999938964844,196.3300018310547,202.07000732421875,202.07000732421875,146360000
2/22/23,197.92999267578125,201.9900054931641,191.77999877929688,200.8600006103516,200.8600006103516,191828500
2/21/23,204.9900054931641,209.7100067138672,197.22000122070312,197.3699951171875,197.3699951171875,180018600
2/17/23,199.9900054931641,208.44000244140625,197.5,208.3099975585937,208.3099975585937,213738500
2/16/23,210.77999877929688,217.6499938964844,201.83999633789065,202.0399932861328,202.0399932861328,229586500
2/15/23,211.7599945,214.66000366210932,206.1100006103516,214.2400054931641,214.2400054931641,181006400
2/14/23,191.94000244140625,209.82000732421875,189.44000244140625,209.25,209.25,216455700
2/13/23,194.4199981689453,196.3000030517578,187.6100006103516,194.63999938964844,194.63999938964844,172475500
2/10/23,202.22999572753903,206.1999969482422,192.88999938964844,196.88999938964844,196.88999938964844,204754100
2/9/23,207.77999877929688,214,204.7700042724609,207.32000732421875,207.32000732421875,215431400
2/8/23,196.1000061035156,203,194.3099975585937,201.2899932861328,201.2899932861328,180673600
2/7/23,196.42999267578125,197.5,189.5500030517578,196.8099975585937,196.8099975585937,186010300
2/6/23,193.0099945,198.1699981689453,189.9199981689453,194.7599945,194.7599945,186188100
2/3/23,183.9499969482422,199,183.69000244140625,189.97999572753903,189.97999572753903,232662000
2/2/23,187.3300018310547,196.75,182.6100006103516,188.2700042724609,188.2700042724609,217448300
2/1/23,173.88999938964844,183.8099975585937,169.92999267578125,181.41000366210932,181.41000366210932,213806300
1/31/23,164.57000732421875,174.3000030517578,162.77999877929688,173.22000122070312,173.22000122070312,196813500
1/30/23,178.0500030517578,179.77000427246094,166.5,166.66000366210938,166.66000366210938,230878800
1/27/23,162.42999267578125,180.67999267578125,161.1699981689453,177.89999389648438,177.89999389648438,306590600
1/26/23,159.97000122070312,161.4199981689453,154.75999450683594,160.27000427246094,160.27000427246094,234815100
1/25/23,141.91000366210938,146.41000366210938,138.07000732421875,144.42999267578125,144.42999267578125,192734300
1/24/23,143,146.5,141.10000610351562,143.88999938964844,143.88999938964844,158699100
1/23/23,135.8699951171875,145.3800048828125,134.27000427246094,143.75,143.75,203119200
1/20/23,128.67999267578125,133.50999450683594,127.3499984741211,133.4199981689453,133.4199981689453,138858100
1/19/23,127.26000213623048,129.99000549316406,124.30999755859376,127.16999816894533,127.16999816894533,170291900
1/18/23,136.55999755859375,136.67999267578125,127.01000213623048,128.77999877929688,128.77999877929688,195680300
1/17/23,125.6999969482422,131.6999969482422,125.0199966430664,131.49000549316406,131.49000549316406,186477000
1/13/23,116.5500030517578,122.62999725341795,115.5999984741211,122.4000015258789,122.4000015258789,180714100
1/12/23,122.55999755859376,124.12999725341795,117,123.55999755859376,123.55999755859376,169400900
1/11/23,122.08999633789062,125.9499969482422,120.51000213623048,123.22000122070312,123.22000122070312,183810800
1/10/23,121.06999969482422,122.76000213623048,114.91999816894533,118.8499984741211,118.8499984741211,167642500
1/9/23,118.95999908447266,123.5199966430664,117.11000061035156,119.7699966430664,119.7699966430664,190284000
1/6/23,103,114.38999938964844,101.80999755859376,113.05999755859376,113.05999755859376,220911100
1/5/23,110.51000213623048,111.75,107.16000366210938,110.33999633789062,110.33999633789062,157986300
1/4/23,109.11000061035156,114.58999633789062,107.5199966430664,113.63999938964844,113.63999938964844,180389000
1/3/23,118.47000122070312,118.8000030517578,104.63999938964844,108.0999984741211,108.0999984741211,231402800
12/30/22,119.9499969482422,124.4800033569336,119.75,123.18000030517578,123.18000030517578,157777300
12/29/22,120.38999938964844,123.56999969482422,117.5,121.81999969482422,121.81999969482422,221923300
12/28/22,110.3499984741211,116.2699966430664,108.23999786376952,112.70999908447266,112.70999908447266,221070500
12/27/22,117.5,119.66999816894533,108.76000213623048,109.0999984741211,109.0999984741211,208643400
12/23/22,126.37000274658205,128.6199951171875,121.0199966430664,123.1500015258789,123.1500015258789,166989700
12/22/22,136,136.6300048828125,122.26000213623048,125.3499984741211,125.3499984741211,210090300
12/21/22,139.33999633789062,141.25999450683594,135.88999938964844,137.57000732421875,137.57000732421875,145417400
12/20/22,146.0500030517578,148.47000122070312,137.66000366210938,137.8000030517578,137.8000030517578,159563300
12/19/22,154,155.25,145.82000732421875,149.8699951171875,149.8699951171875,139390600
12/16/22,159.63999938964844,160.99000549316406,150.0399932861328,150.22999572753906,150.22999572753906,139032200
12/15/22,153.44000244140625,160.92999267578125,153.27999877929688,157.6699981689453,157.6699981689453,122334500
12/14/22,159.25,161.6199951171875,155.30999755859375,156.8000030517578,156.8000030517578,140682300
12/13/22,174.8699951171875,175.0500030517578,156.91000366210938,160.9499969482422,160.9499969482422,175862700
12/12/22,176.10000610351562,177.3699951171875,167.52000427246094,167.82000732421875,167.82000732421875,109794500
12/9/22,173.83999633789062,182.5,173.36000061035156,179.0500030517578,179.0500030517578,104872300
12/8/22,172.1999969482422,175.1999969482422,169.05999755859375,173.44000244140625,173.44000244140625,97624500
12/7/22,175.02999877929688,179.3800048828125,172.22000122070312,174.0399932861328,174.0399932861328,84213300
12/6/22,181.22000122070312,183.6499938964844,175.3300018310547,179.82000732421875,179.82000732421875,92150800
12/5/22,189.44000244140625,191.2700042724609,180.5500030517578,182.4499969482422,182.4499969482422,93122700
12/2/22,191.77999877929688,196.25,191.1100006103516,194.8600006103516,194.8600006103516,73645900
12/1/22,197.0800018310547,198.9199981689453,191.8000030517578,194.6999969482422,194.6999969482422,80046200
11/30/22,182.42999267578125,194.7599945,180.6300048828125,194.6999969482422,194.6999969482422,109186400
11/29/22,184.9900054931641,186.3800048828125,178.75,180.8300018310547,180.8300018310547,83357100
11/28/22,179.9600067138672,188.5,179,182.9199981689453,182.9199981689453,92905200
11/25/22,185.0599975585937,185.1999969482422,180.6300048828125,182.8600006103516,182.8600006103516,50672700
11/23/22,173.57000732421875,183.6199951171875,172.5,183.1999969482422,183.1999969482422,109536700
11/22/22,168.6300048828125,170.9199981689453,166.19000244140625,169.91000366210938,169.91000366210938,78452300
11/21/22,175.85000610351562,176.77000427246094,167.5399932861328,167.8699951171875,167.8699951171875,92882700
11/18/22,185.0500030517578,185.19000244140625,176.5500030517578,180.19000244140625,180.19000244140625,76048900
11/17/22,183.9600067138672,186.16000366210932,180.8999938964844,183.1699981689453,183.1699981689453,64336000
11/16/22,191.5099945,192.57000732421875,185.66000366210932,186.9199981689453,186.9199981689453,66567600
11/15/22,195.8800048828125,200.82000732421875,192.0599975585937,194.4199981689453,194.4199981689453,91293800
11/14/22,192.7700042724609,195.72999572753903,186.33999633789065,190.9499969482422,190.9499969482422,92226600
11/11/22,186,196.5200042724609,182.58999633789065,195.97000122070312,195.97000122070312,114403600
11/10/22,189.8999938964844,191,180.02999877929688,190.72000122070312,190.72000122070312,132703000
11/9/22,190.77999877929688,195.88999938964844,177.1199951171875,177.58999633789062,177.58999633789062,127062700
11/8/22,194.0200042724609,195.1999969482422,186.75,191.3000030517578,191.3000030517578,128803400
11/7/22,208.6499938964844,208.8999938964844,196.66000366210932,197.0800018310547,197.0800018310547,93916500
11/4/22,222.6000061035156,223.8000030517578,203.0800018310547,207.47000122070312,207.47000122070312,98622200
11/3/22,211.3600006103516,221.1999969482422,210.13999938964844,215.3099975585937,215.3099975585937,56538800
11/2/22,226.0399932861328,227.8699951171875,214.82000732421875,214.97999572753903,214.97999572753903,63070300
11/1/22,234.0500030517578,237.3999938964844,227.27999877929688,227.82000732421875,227.82000732421875,62688800
