True_Data,Base,True_Data_origin,Predicted_Data,Predicted_Data_origin
0.07087965857603051,145.74000549,156.07000732,0.08827673,158.60545862900105
0.03803204275294858,147.77000427,153.38999939,0.08760769,160.71580058424578
0.019122425042347624,149.03999329,151.88999939000004,0.087528,162.08516438313762
0.006619453772074513,149.55999756,150.55000305,0.016489279,152.026132344519
0.02038910929296356,150.08000183,153.13999939,0.018073127,152.79241000516356
0.021255405702817143,151.02000427,154.22999573,0.017817982,153.71087479324154
0.019555690511998236,150.33999634,153.27999878,0.026008392,154.25009422054026
0.02562048805883088,150.27000427,154.11999512,0.026388368,154.23539026553294
0.011309101593736104,152.08999634,153.80999756,0.026994344,156.19556656347584
0.01139184350830691,152.74000549,154.47999573,0.009053137,154.12277772550402
0.0001302555657891613,153.46000671,153.47999573,0.010292128,155.03944356046688
0.03208024646835694,150.55999756,155.38999939,0.012031779,152.3715043742093
0.03879600702341124,149.5,155.30000305,0.040678382,155.5814180970192
0.04780475233057402,148.72999573,155.83999634,0.0420819,154.98884428540416
0.038986942559745774,150.05000305,155.89999390000003,0.04313533,156.52245275245684
-0.003754590443491912,157.13999939,156.55000305,-0.005552277,156.2675122489167
0.002763981871618304,155.57000732,156.0,-0.0036078729,155.00873109019648
0.0038366014600696996,156.38999939,156.99000549,-0.00041582063,156.3249721151682
0.00673765717801067,158.80999756,159.88000488,-0.009282213,157.33588642499294
0.002436278020624849,160.08000183,160.47000122,-0.0070974045,158.94384633090482
-0.008071545198649943,161.05999756,159.75999451,-0.0046100244,160.317510642547
0.004249216964304248,155.32000732,155.97999573,0.030501617,160.05751668900845
-0.00781048871825496,157.47999573,156.25,0.03225352,162.55927737061313
-0.02302163146429803,159.8500061,156.16999817,0.034792513,165.41159422407875
-0.027846533602327583,161.6000061,157.1000061,-0.031515982,156.50702743027463
-0.028207476707255763,160.94999695,156.41000366,-0.02978966,156.15534704648525
-0.0028506078060377416,157.86000061,157.41000366,-0.027407292,153.5334860225685
0.03523811460317461,157.5,163.05000305,0.001270216,157.70005255937576
0.06049229758982699,157.21000671,166.72000122,0.0028133057,157.65229178976006
0.05795465377834952,159.77999878,169.03999329,0.005070992,160.59025017905242
0.04319292314310408,159.97999573,166.88999939,0.057276707,169.14312607395988
0.055503209034980294,159.27000427,168.11000061000001,0.059255,168.70754899881268
0.07906918141979125,159.86000061,172.5,0.060495663,169.53082966168046
0.07914782116454866,161.47000122,174.25000000000003,0.06925729,172.65297097478958
0.07304642828954688,162.91000366,174.80999756,0.07133091,174.53052164820772
0.07891030859288084,163.3500061,176.24000548999996,0.07195302,175.1035386028747
0.07243905414634155,164.0,175.88000488,0.07551089,176.3837809562683
0.06473632991499079,164.05000305,174.66999817000004,0.07650137,176.6000529459192
0.07335883055129178,162.08000183,173.97000122000003,0.077786356,174.6876097566202
0.058242186812634156,161.91000366,171.33999634,0.075880766,174.1958587470078
0.04849316374939505,161.25999451,169.08000183,0.07631865,173.56713501594135
0.07861060856319879,158.63000488,171.1000061,0.077164374,170.87059585991392
0.05356033374613012,161.5,170.14999390000003,0.060426444,171.25887548923492
0.05669523240964769,160.86000061,169.97999573,0.060469806,170.58718325930573
0.08449737554296277,159.6499939,173.13999939,0.06113047,169.40948163287774
0.10538291672079314,158.27999878,174.96000671,0.093199626,173.03163304949808
0.09438326169257993,159.88000488,174.97000122,0.09293673,174.73873359929368
0.09718282188091343,158.66999817,174.08999633999997,0.09285709,173.40363761465355
0.0903421657894603,158.72999573,173.07000732,0.09634105,174.02220445630203
0.08592290498522681,156.07000732,169.47999573,0.09673658,171.16768143828878
0.12034687256934329,153.38999939,171.8500061,0.096971184,168.26440467557228
0.12614394454505096,151.88999939,171.05000305,0.13117175,171.81366933008874
0.12786449425448887,150.55000305,169.80000305,0.12998551,170.11933114659408
0.10774454790207777,153.13999939,169.63999939000004,0.12899773,172.89470456634302
0.09583089664266309,154.22999573,169.00999451,0.09947516,169.57204697102406
0.10464515049365275,153.27999878,169.32000732,0.098554656,168.38644946542743
0.09894887414268427,154.11999512,169.36999512,0.09780672,169.19396203276378
0.12261882133274771,153.80999756,172.66999817,0.10033459,169.24246895767766
0.11147075152757702,154.47999573,171.69999695,0.09963921,169.87225541730317
0.12242643382043816,153.47999573,172.27000427,0.0990061,168.67544490269552
0.10830814013815537,155.38999939,172.22000122,0.107561514,172.1039760044279
0.12021891695642184,155.30000305,173.97000122,0.10741317,171.98126910131546
0.13205853640486565,155.83999634,176.41999817,0.10703407,172.52018809455652
0.11956382372892449,155.8999939,174.53999329,0.13140915,176.38668242755142
0.11370171001730944,156.55000305,174.3500061,0.13054174,176.98632246556275
0.12185893916666668,156.0,175.00999451,0.12916376,176.14954376220703
0.114784307215964,156.99000549,175.00999451,0.114314675,174.93626699781942
0.0668626602058433,159.88000488,170.57000732,0.11340261,178.01081392987993
0.06312709417950368,160.47000122,170.6000061,0.11255662,178.53195522499288
0.07085633268027824,159.75999451,171.08000183,0.06955742,170.872488882921
0.08494679037519415,155.97999573,169.22999573,0.06960572,166.83709378569273
0.102463964864,156.25,172.25999451,0.06916584,167.05716028809547
0.10283663794705156,156.16999817,172.22999573,0.10288866,172.23812678329793
0.10140033139056648,157.1000061,173.02999878000003,0.102192625,173.15447051522233
0.11885426702252655,156.41000366,175.0,0.10152057,172.28883143177268
0.10761706401195315,157.41000366,174.3500061,0.11088316,174.86411546905907
0.06918122397422422,163.05000305,174.33000183,0.1102723,181.02989999730573
0.045405422352479574,166.72000122,174.28999329,0.109550074,184.98419710102664
0.03691437374405715,169.03999329,175.27999878,0.03277842,174.580850814274
0.06111808369154548,166.88999939,177.08999634,0.03427525,172.61020307631026
0.04806377848242893,168.11000061,176.19000244000003,0.03624741,174.2035464444793
0.0382609049275362,172.5,179.1000061,0.02352079,176.5573427081108
0.028751761893830885,174.25,179.25999451000004,0.025388163,178.6738801896572
0.02087986500169814,174.80999756,178.46000671,0.027952343,179.69634140129838
0.004312270122138306,176.24000549,177.0,0.014685068,178.82809609529428
0.006595339878409989,175.88000488,177.03999329,0.017094962,178.88666824295683
-0.002576269277578258,174.66999817,174.22000122,0.018701207,177.9365359916404
-0.016439619416817153,173.97000122,171.11000061,0.0022663847,174.3642880508061
0.0009921686333100865,171.33999634,171.50999451,0.005560681,172.29275578105097
-0.0066240543404185726,169.08000183,167.96000671,0.0059220716,170.08130697274962
-0.024137958695256923,171.1000061,166.97000122,-0.017183807,168.15986112251355
-0.015985902541957087,170.1499939,167.42999268,-0.015102301,167.58033307519972
-0.012942681522916,169.97999573,167.77999878,-0.014883336,167.4501257614798
-0.07300450175888162,173.13999939,160.5,-0.0307164,167.8217585849913
-0.10556698966418321,174.96000671,156.49000549,-0.028419267,169.98777345274794
-0.06824028322996434,174.97000122,163.02999878,-0.027445275,170.1679046199589
-0.08357747921129044,174.08999634,159.53999329,-0.06332442,163.06584281944052
-0.10354199261612418,173.07000732,155.1499939,-0.06142619,162.43898088845742
-0.07711819919338403,169.47999573,156.41000366,-0.061174598,159.11212961100074
-0.053185912514203904,171.8500061,162.71000671,-0.0882774,156.67953445056787
-0.03922833434874928,171.05000305,164.33999634,-0.08583997,156.36707304585175
-0.014311000508547944,169.80000305,167.36999512,-0.08514841,155.34180547078978
0.01974773704342181,169.63999939,172.99000548999996,-0.012997519,167.43510213249422
0.020235478853871225,169.00999451,172.42999268,-0.010136206,167.29687758783683
0.014942113575618476,169.32000732,171.8500061,-0.007894285,167.98334818361587
0.010037268990859438,169.36999512,171.07000732,0.017537799,172.3403776843139
-0.0009845263902339418,172.66999817,172.5,0.02072312,176.248256582108
0.02213164308387583,171.69999695,175.49999999999997,0.02276792,175.60924555447377
0.03889241762308804,172.27000427,178.97000121999997,0.020343538,175.7745863542615
0.03582625784631266,172.22000122,178.38999939,0.022686241,176.127026026997
0.023854652359011963,173.97000122,178.11999512,0.024649382,178.25825417356086
-0.008048963749742732,176.41999817,175.0,0.012615886,178.64569859685642
0.009568084589216319,174.53999329,176.21000671,0.015521787,177.24916200623014
0.01416691215131527,174.3500061,176.82000731999997,0.017524589,177.40542022195476
0.00948519348650767,175.00999451,176.66999817,0.012268342,177.15707047004037
0.00011430358623809589,175.00999451,175.02999878000003,0.013692997,177.40640199731985
0.0373453411891429,170.57000732,176.94000244,0.015037056,173.13487871741717
0.05498235225444126,170.6000061,179.97999573000004,0.038790047,177.21757821505216
0.06219312179206571,171.08000183,181.72000122,0.039606366,177.85585331429903
0.06346395887839673,169.22999573,179.97000122,0.04057519,176.09652762857297
0.03587604857169091,172.25999451,178.44000243999997,0.046380322,180.2494615376675
0.037275726233335194,172.22999573,178.64999389999997,0.0481513,180.52308611344063
0.028838961597315693,173.02999878,178.02000427,0.049399264,181.57755210761323
0.0017143031428570321,175.0,175.30000305,0.018271666,178.19754481315613
0.005104670827998259,174.3500061,175.24000549,0.020708106,177.96046069027807
-0.01755290270107379,174.33000183,171.27000427,0.021817306,178.13341640664024
-0.031212274940813467,174.28999329,168.8500061,-0.015696887,171.55418362211938
-0.05899130769037764,175.27999878,164.94000244,-0.013357524,172.93869267256267
-0.024394331465826813,177.08999634,172.77000427,-0.01243085,174.8886177449644
-0.04455420847543978,176.19000244,168.33999634,-0.01874413,172.88747746640982
-0.07046348375305833,179.1000061,166.47999573,-0.018172543,175.8453001130354
-0.06404103582274512,179.25999451,167.77999878,-0.017366875,176.14680659608214
-0.06600926586953837,178.46000671,166.67999268,-0.0576468,168.1723564306213
-0.04864407124293779,177.0,168.38999939,-0.055925887,167.1011146903038
-0.03067099461027112,177.03999329,171.61000061,-0.05441996,167.405488407088
-0.008150603604960893,174.22000122,172.80000305,-0.014038224,171.7742651021997
-0.015954624044577592,171.11000061,168.38000488,-0.012342062,168.99815486179543
-0.008512573650131472,171.50999451,170.05000305,-0.009765692,169.835081997071
0.0314955529808576,167.96000671,173.25,0.014478926,170.39188652784142
0.03276038318280139,166.97000122,172.44000244000003,0.015897654,169.6244287951946
0.04007649168822747,167.42999268,174.13999939,0.017806582,170.4113398673518
0.04142327452936234,167.77999878,174.72999573,0.038949437,174.31494409648005
0.0954517590031152,160.5,175.82000732,0.04038732,166.98215728998184
0.13898651183439226,156.49000549,178.24000549,0.042514138,163.14303500549536
0.09084216199980033,163.02999878,177.83999634,0.09330611,178.24168637883596
0.08311401728528911,159.53999329,172.80000305,0.09349008,174.45540700556154
0.06812766829248318,155.1499939,165.72000122,0.09477667,169.85458752867254
0.05645420128749823,156.41000366,165.24000549,0.061574683,166.0409023204792
0.0014135315623822198,162.71000671,162.94000244,0.06273298,172.91728297694246
-0.004198627573122615,164.33999634,163.6499939,0.06276933,174.65550185090694
-0.01882054126691901,167.36999512,164.22000122,-0.021771464,163.72610084889408
-0.061679853352087366,172.99000549,162.32000732,-0.021119539,169.33653701970937
-0.04158208243565986,172.42999268,165.25999451,-0.019712027,169.03104733834255
-0.016002327043269204,171.8500061,169.1000061,-0.03694853,165.50040579495848
0.03215058025754214,171.07000732,176.57000731999997,-0.0347164,165.1310678431823
0.025449271826087028,172.5,176.88999939,-0.03306767,166.7958314716816
0.04746439789173773,175.5,183.83000182999996,0.010070365,177.2673418521881
0.03458681565516053,178.97000122,185.16000366,0.011845309,181.0899635714684
0.042939647324363284,178.38999939,186.05000305,0.014613207,180.99683948614276
0.05187517259797225,178.11999512,187.36000061,0.046357676,186.37721624921298
0.08594281879999999,175.0,190.03999328999998,0.048467997,183.48189890384674
0.07025701809531482,176.21000671,188.58999634,0.05115684,185.22436060870353
0.0640763833896667,176.82000732,188.1499939,0.06866801,188.9618849708012
0.055300868122491575,176.66999817,186.44000244,0.070514806,189.12784743265678
0.0751299433906103,175.02999878,188.17999268,0.07247655,187.71556157757834
0.05679893134062719,176.94000244,186.99000548999996,0.0650201,188.44465632904146
0.035170585510492236,179.97999573,186.30999756,0.0657301,191.81009793117454
0.03252258210611081,181.72000122,187.63000488,0.06683465,193.86520083881555
0.03995111624859504,179.97000122,187.16000366,0.043908857,187.8722742108666
0.05559290537073136,178.44000244,188.36000061,0.044898104,186.45162885513164
0.05317660411070402,178.6499939,188.1499939,0.04656767,186.96930937130443
0.0593191624913334,178.02000427,188.58000183,0.05801315,188.34751451699157
0.07187672921150012,175.30000305,187.89999389999997,0.058928177,185.63010477935617
0.0699611625537162,175.24000549,187.5,0.060491174,185.840484456931
0.09108419723869021,171.27000427,186.86999511999997,0.09493624,187.52973649381536
0.12668047744891364,168.8500061,190.24000549,0.09475953,184.85016234748423
0.16302897412519268,164.94000244,191.83000183,0.09539205,180.67395729788615
0.1188863389613668,172.77000427,193.30999756,0.10952081,191.69191213754658
0.1523107992601731,168.33999634,193.97999573,0.10897017,186.68403355980627
0.162061579000498,166.47999573,193.46000671,0.1093827,184.69003525049976
0.14256763824015106,167.77999878,191.69999695,0.15156086,193.20888683257203
0.1472882417095629,166.67999268,191.22999573,0.15027133,191.7272112808274
0.14187302973182803,168.38999939,192.27999878,0.14986092,193.62506933165832
0.11124058197158249,171.61000061,190.69999695,0.1196108,192.13640774358572
0.1041666648280768,172.80000305,190.80000305,0.11864251,193.3014392639106
0.12151081403389496,168.38000488,188.83999634,0.118732736,188.3722159381982
0.10990886271554223,170.05000305,188.74000549,0.10950062,188.67058833680824
0.07180376588744597,173.25,185.69000244,0.110680714,192.4254311621189
0.08153559128423304,172.44000244,186.5,0.10964455,191.34710584073426
0.06500521051827923,174.13999939,185.46000671,0.07156377,186.60210566958833
0.05831856400744151,174.72999573,184.91999817,0.070829056,187.10595251245422
0.03611642922095193,175.82000732,182.16999817000004,0.070645824,188.24095400602687
0.03472838307529846,178.24000549,184.42999268,0.023473147,182.42385873013464
0.03553760374531967,177.83999634,184.16000366000003,0.024819687,182.25393733688256
0.0734953514226806,172.80000305,185.50000000000003,0.025642803,177.23107078568108
0.1170045815064833,165.72000122,185.11000061000001,0.11801359,185.2772185327846
0.13277648548206922,165.24000549,187.17999268,0.11687353,184.55218372295937
0.12875902427782004,162.94000244,183.91999817,0.11705385,182.01275971461365
0.13290559615474562,163.6499939,185.39999389999997,0.122923,183.76634480827545
0.14462306554353832,164.22000122,187.97000122,0.12186894,184.23332329527392
0.17410050046565018,162.32000732,190.58000183000001,0.12191108,182.10860966807735
0.15182144755839122,165.25999451,190.3500061,0.15125568,190.25651509293235
0.11105853401858634,169.1000061,187.88000488,0.14951968,194.3837852265247
0.08189381469410018,176.57000732,191.02999878,0.14906837,202.891007952463
0.08163266713661543,176.88999939,191.33000183,0.08055566,191.13949311861296
0.03851385388413031,183.83000183,190.91000366,0.08066813,198.65921728843458
0.033970583093906326,185.16000366,191.44999695000004,0.08163988,200.27644523249126
0.02338076204616324,186.05000305,190.39999389999997,0.030895635,191.79812780925343
0.02412470247269405,187.36000061,191.88000488,0.03248039,193.4455207065647
0.007366918540475664,190.03999329,191.44000243999997,0.034661412,196.6270478393357
0.016013597373189192,188.58999634,191.61000061,0.017331067,191.85847282953134
0.025777338598149235,188.1499939,193.0,0.01910001,191.74364952470506
0.04494746175889408,186.44000244,194.82000732000003,0.021221833,190.39660908014503
0.032043863665432326,188.17999268,194.21000670999996,0.03658756,195.06504621609955
0.02133798664556652,186.99000549,190.97999573,0.037753012,194.04943654085557
0.019322667313334208,186.30999756,189.91000366,0.03944876,193.6596918588104
0.014176775253516682,187.63000488,190.28999329,0.01478732,190.40454911372026
0.07661891461623616,187.16000366,201.5,0.01645659,190.24002172560228
0.10102993585884357,188.36000061,207.38999939,0.017586589,191.67261049831416
0.10544784604428292,188.1499939,207.99000548999996,0.09948638,206.86835023626375
0.10865418014191786,188.58000183,209.07000732,0.099709794,207.3832665207162
0.10223527053557824,187.8999939,207.11000061,0.09986706,206.6650224112559
0.10533333333333328,187.5,207.25,0.10494952,207.1780264377594
0.11778247088766758,186.86999512,208.88000487999997,0.105484515,206.58188043420756
0.09088515975105382,190.24000549,207.52999878,0.105617136,210.33261564701718
