Date,Open,High,Low,Close,Adj_close,Volume
1981-07-31,0.44642857,0.4486607,0.44642857,0.44642857,0.35372302,2738400
1981-08-03,0.44642857,0.44642857,0.4419643,0.4419643,0.35018584,3108000
1981-08-04,0.4486607,0.45089287,0.4486607,0.4486607,0.35549176,7918400
1981-08-05,0.46205357,0.4642857,0.46205357,0.46205357,0.36610335,4373600
1981-08-06,0.453125,0.453125,0.45089287,0.45089287,0.35726029,2632000
1981-08-07,0.45089287,0.453125,0.45089287,0.45089287,0.35726029,2301600
1981-08-10,0.112723,0.112723,0.112723,0.112723,0.08722766,0
1981-08-11,0.4419643,0.4419643,0.4375,0.4375,0.34664866,17864000
1981-08-12,0.43080357,0.43080357,0.42857143,0.42857143,0.33957416,6568800
1981-08-13,0.4174107,0.4174107,0.41517857,0.41517857,0.32896245,6871200
1981-08-14,0.41294643,0.41294643,0.40848213,0.40848213,0.32365659,6048000
1981-08-17,0.39955357,0.39955357,0.3950893,0.3950893,0.31304497,4726400
1981-08-18,0.390625,0.390625,0.3861607,0.3861607,0.30597043,4250400
1981-08-19,0.3861607,0.3861607,0.38169643,0.38169643,0.30243325,5168800
1981-08-20,0.3861607,0.38839287,0.3861607,0.3861607,0.30597043,4278400
1981-08-21,0.3638393,0.3638393,0.359375,0.359375,0.28474712,10477600
1981-08-24,0.3392857,0.3392857,0.33705357,0.33705357,0.26706085,5768000
1981-08-25,0.34598213,0.3482143,0.34598213,0.34598213,0.27413538,10175200
1981-08-26,0.34151787,0.34151787,0.3392857,0.3392857,0.26882964,8400000
1981-08-27,0.34151787,0.34375,0.34151787,0.34151787,0.27059814,6479200
1981-08-28,0.359375,0.36160713,0.359375,0.359375,0.28474712,9508800
1981-08-31,0.359375,0.36160713,0.359375,0.359375,0.28474712,10236800
1981-09-01,0.38169643,0.38392857,0.38169643,0.38169643,0.30243325,9256800
1981-09-02,0.38839287,0.390625,0.38839287,0.38839287,0.30773926,4844000
1981-09-03,0.37276787,0.37276787,0.36830357,0.36830357,0.29182163,9368800
1981-09-04,0.36607143,0.36607143,0.3638393,0.3638393,0.28828433,3813600
1981-09-08,0.3549107,0.3549107,0.35267857,0.35267857,0.27944127,6361600
1981-09-09,0.35267857,0.3549107,0.35267857,0.35267857,0.27944127,7632800
1981-09-10,0.3549107,0.35714287,0.3549107,0.3549107,0.28120983,8702400
1981-09-11,0.35267857,0.35267857,0.35044643,0.35044643,0.27767268,4384800
1981-09-14,0.34151787,0.34151787,0.3392857,0.3392857,0.26882964,6921600
1981-09-15,0.3325893,0.3325893,0.33035713,0.33035713,0.26175508,4877600
1981-09-16,0.32589287,0.32589287,0.3236607,0.3236607,0.25644919,4838400
1981-09-17,0.3169643,0.3169643,0.31473213,0.31473213,0.24937472,4844000
1981-09-18,0.3169643,0.31919643,0.3169643,0.3169643,0.2511434,6580000
1981-09-21,0.31919643,0.32142857,0.31919643,0.31919643,0.25291193,12258400
1981-09-22,0.30357143,0.30357143,0.3013393,0.3013393,0.23876311,11855200
1981-09-23,0.29910713,0.29910713,0.29464287,0.29464287,0.23345727,7050400
1981-09-24,0.29464287,0.29464287,0.2924107,0.2924107,0.2316886,4575200
1981-09-25,0.25892857,0.25892857,0.2544643,0.2544643,0.20162214,8652000
1981-09-28,0.25669643,0.25892857,0.25669643,0.25669643,0.20339078,22932000
1981-09-29,0.2700893,0.27232143,0.2700893,0.2700893,0.21400242,23671200
1981-09-30,0.27232143,0.27455357,0.27232143,0.27232143,0.21577103,12499200
1981-10-01,0.27232143,0.27455357,0.27232143,0.27232143,0.21577103,15282400
1981-10-02,0.29464287,0.296875,0.29464287,0.29464287,0.23345727,11261600
1981-10-05,0.30357143,0.3080357,0.30357143,0.30357143,0.24053167,10774400
1981-10-06,0.30357143,0.30357143,0.3013393,0.3013393,0.23876311,7089600
1981-10-07,0.31919643,0.3236607,0.31919643,0.31919643,0.25291193,9710400
1981-10-08,0.33035713,0.3325893,0.33035713,0.33035713,0.26175508,7772800
1981-10-09,0.3325893,0.33705357,0.3325893,0.3325893,0.26352382,13630400
1981-10-12,0.34375,0.34598213,0.34375,0.34375,0.27236694,6837600
1981-10-13,0.34375,0.3482143,0.34375,0.34375,0.27236694,11048800
1981-10-14,0.32589287,0.32589287,0.3236607,0.3236607,0.25644919,7744800
1981-10-15,0.33035713,0.3325893,0.33035713,0.33035713,0.26175508,7358400
1981-10-16,0.328125,0.328125,0.32589287,0.32589287,0.25821784,9116800
1981-10-19,0.3325893,0.33482143,0.3325893,0.3325893,0.26352382,5146400
1981-10-20,0.35044643,0.35267857,0.35044643,0.35044643,0.27767268,8932000
1981-10-21,0.35044643,0.35267857,0.35044643,0.35044643,0.27767268,19224800
