True_Data,Base,True_Data_origin,Predicted_Data,Predicted_Data_origin
0.07320179676796257,94.26000214,101.16000366,0.06023494,99.93774434720699
0.06293048214890895,95.81999969,101.84999847,0.06215126,101.77533846591818
0.09195900790186329,93.51999664,102.12000275,0.06444934,99.54729592296204
0.07347371957894744,95.0,101.98000336000001,0.076932356,102.30856955051422
0.11421238429671154,93.51000214,104.19000244,0.07915458,100.91174994976218
0.12076114231355328,94.06999969,105.43000031000001,0.08150266,101.73695639700728
0.10245901245271138,95.16000366,104.91000366,0.10923688,105.55498141481019
0.10112238211006752,96.22000122,105.94999695,0.11128718,106.92804775393313
0.09717154187557209,95.80999756,105.12000275,0.11352506,106.68683069445407
0.07695480608861427,96.94000244,104.40000153,0.08711864,105.3852822221953
0.08538446192925009,97.91000366,106.26999664,0.0899409,106.71611805363875
0.10511775425393188,97.69999695,107.97000122,0.0930191,106.78796545682282
0.09823528511524082,98.02999878,107.66000366000002,0.10312932,108.13976076608454
0.1388204087858027,97.31999969,110.83000183,0.10672722,107.70669489407429
0.12835821949163062,97.15000153,109.62000274999998,0.10897703,107.73712495961716
0.1195674772606996,96.18000031,107.68000031,0.13986042,109.63177281906259
0.09350355005150313,96.36000061,105.37000275000001,0.14042228,109.89109778351774
0.0868852816899024,97.59999847,106.08000183,0.14168793,111.42873436771951
0.09005126953846143,97.5,106.27999877999999,0.0911439,106.38652503490448
0.09031011250217902,98.66000366,107.56999968999999,0.09417966,107.95176632807697
0.09897267420906641,98.30999756,108.04000092,0.09664892,107.81155378026563
0.09932896075039999,98.36000061,108.12999725,0.099732324,108.16966770975424
0.11090699798652204,98.01000214,108.87999725,0.100885905,107.89782628568244
0.10651845613826483,98.94999695,109.48999786000002,0.10165821,109.00907800958086
0.10957104644910998,98.83999634,109.66999817,0.10903175,109.61669870259371
0.08145648382835646,100.79000092,109.00000000000001,0.11070654,111.94811598681204
0.06432576991950589,101.66999817,108.20999908,0.112692684,113.12746616946272
0.0721205102654463,102.19000244,109.55999756,0.061644044,108.48941084980333
0.05044400339496691,102.48999786,107.66000365999999,0.0646004,109.11088743671154
0.06701033231838238,100.87999725,107.63999939,0.06770282,107.70985252493799
0.058545751657983036,101.62999725,107.58000183,0.062313166,107.96288749740664
0.057595245169069775,101.05000305,106.87000275,0.06588136,107.70731584082199
0.04609619891890948,101.30999756,105.98000336,0.069041274,108.30456664546085
0.061576590820150434,100.84999847,107.05999755999999,0.05461728,106.3581516521502
0.06054032242939056,101.41999817,107.55999756,0.05776771,107.27880315089772
0.08259267459432595,100.12999725,108.40000153000001,0.060803168,106.21821899279112
0.08665474724509825,100.86000061,109.59999847,0.076932706,108.61942962059013
0.0931985075664179,100.86000061,110.26000214,0.079036996,108.83166754263485
0.09963672932167467,101.87000275,112.01999664,0.08098788,110.12024343215894
0.10688152684593377,101.13999939,111.94999695000001,0.108706504,112.13457213481576
0.11871325301772218,100.41000366,112.33000182999999,0.11024268,111.47947602236403
0.13537960943776373,98.38999939,111.70999908000002,0.112159364,109.42535987127113
0.09497371675613753,99.08000183,108.48999786,0.12995136,111.95558260274598
0.11482465485299698,97.54000092,108.73999786,0.13260385,110.4741838623157
0.09713071172168153,98.62999725,108.20999907999999,0.13531467,111.97608603355854
0.1092180972860457,98.61000061,109.37999725,0.10142419,108.61144273233936
0.11228872592442896,100.01000214,111.23999786000002,0.10516621,110.5276737093359
0.12781419121824045,99.05000305,111.70999908,0.10823546,109.7707275157555
0.13181637167114046,99.76000214,112.91000366,0.12112523,111.84345447135152
0.12069986801342902,101.16000366,113.37000275,0.12245885,113.54793789173046
