True_Data,Base,True_Data_origin,Predicted_Data,Predicted_Data_origin
-0.05954131389628148,1898.01000977,1785.0,-0.1112257,1686.9024718559988
-0.09910555859229364,1874.9699707,1689.15002441,-0.10534746,1677.446656933038
-0.04994536640054359,1902.88000488,1807.83996582,-0.10432012,1704.3713555652994
-0.040307094354330664,1906.85998535,1830.0,-0.047995754,1815.3388175767946
-0.0058351438770010144,1891.9699707,1880.93005371,-0.049300335,1798.6952589656262
-0.028910381945927766,1901.05004883,1846.08996582,-0.047383495,1810.9716681279785
0.01044516743823376,1883.16003418,1902.82995605,-0.021049656,1843.520121224785
0.02580231877548389,1891.30004883,1940.0999755899998,-0.021536551,1850.5680103592904
0.008772693921170083,1869.43994141,1885.83996582,-0.019539766,1832.911508449916
0.050198155615745366,1862.02001953,1955.48999023,0.013137922,1886.4831204798097
0.011800182578449059,1877.93994141,1900.09997559,0.013845429,1903.9408531888223
0.053214413975922525,1864.7199707,1963.9499511699998,0.014031537,1890.8848438411985
0.03050738409090914,1892.0,1949.7199707000002,0.038904212,1965.6067276000977
0.01072340110458292,1887.45996094,1907.69995117,0.039032698,1961.1326149739689
0.018173811034150278,1884.57995605,1918.82995605,0.039471723,1958.967616432698
0.024145350774731345,1861.64001465,1906.5899658200003,0.03179411,1920.8291298199151
0.09257031141037952,1828.33996582,1997.58996582,0.032191984,1887.1978710183153
0.08544447623903961,1853.25,2011.5999755900002,0.032612436,1913.6890099346638
0.09956942949407965,1858.0,2043.0,0.07997015,2006.5844855308533
0.09198791408435913,1870.68005371,2042.76000977,0.07814437,2016.863059301403
0.07972746267574116,2008.7199707,2168.87011719,0.07872851,2166.863594673084
0.1392676000351445,2004.19995117,2283.32006836,0.085512675,2175.5843762584864
0.12587880956136988,2049.66992188,2307.67993164,0.087372094,2228.7538146836105
0.1805605000177144,2039.86999512,2408.18994141,0.089638166,2222.72009423782
0.1584066288288053,2050.22998047,2375.0,0.18054631,2420.391384219131
0.15117255669782037,2079.2800293,2393.61010742,0.1821512,2458.023378419455
0.09101143585202531,2133.90991211,2328.12011719,0.18557027,2529.900086682914
0.09888875607739545,2150.80004883,2363.48999023,0.08626901,2336.3474634829613
0.11085645887500006,2160.0,2399.44995117,0.08866033,2351.5063762664795
0.12110027086207964,2149.87011719,2410.2199707,0.0904403,2344.3049581157297
0.11294826831310201,2134.87011719,2376.0,0.12748644,2407.0371667060786
0.07348534886632718,2155.66992188,2314.08007813,0.12577024,2426.7889832749906
0.0933039014357091,2170.2199707,2372.70996094,0.12377832,2438.846203054282
0.14904086562847496,2153.10009766,2474.0,0.10208029,2372.8892987798317
0.09068358374262453,2095.9699707,2286.04003906,0.102142975,2310.0584847639157
0.15264095536624578,2009.29003906,2315.98999023,0.10178697,2213.809586181694
0.17491410946648345,1972.73999023,2317.80004883,0.17262504,2313.2843589753534
0.18775102438753977,1979.58996582,2351.26000977,0.17285502,2321.772028101198
0.2564931518683009,1884.30004883,2367.61010742,0.17240462,2209.162133352206
0.26323031581685474,1883.75,2379.61010742,0.25640962,2366.761668920517
0.23288725924505993,1953.94995117,2409.0,0.25373617,2449.737666296954
0.23465809838323382,1908.98999023,2356.94995117,0.25275457,2391.495932538315
0.19844317302175662,1975.82995605,2367.91992188,0.19099714,2353.2077946119293
0.2415867014971229,1924.0300293,2388.85009766,0.18883911,2287.3620859802077
0.26757811183364266,1901.08996582,2409.7800293,0.18892775,2260.2586529871837
0.34746559749772077,1800.60998535,2426.26000977,0.33963478,2412.1597545955324
0.29469513361106014,1891.81994629,2449.33007813,0.3394098,2533.922229219203
0.3718462493039263,1820.85998535,2497.93994141,0.34025618,2440.4189104475677
0.45933759885083325,1676.60998535,2446.73999023,0.49431494,2505.383297655463
0.36519881389915954,1785.0,2436.87988281,0.49451134,2667.7027881145477
0.43377442644026076,1689.15002441,2421.86010742,0.49674487,2528.2266356208734
0.33329826652366057,1807.83996582,2410.38989258,0.33829266,2419.4188459350157
0.3120765560983605,1830.0,2401.10009766,0.3361328,2445.1229596138
0.2984906654942323,1880.93005371,2442.37011719,0.33723304,2515.241863705303
0.3385263366416751,1846.08996582,2471.04003906,0.3243601,2444.887951218604
0.2993330824170781,1902.82995605,2472.40991211,0.32399786,2519.3427805947504
0.2774598904813135,1940.09997559,2478.39990234,0.32440197,2569.4722387442125
0.30477672668798417,1885.83996582,2460.60009766,0.31279984,2475.7303513897177
0.2697584812019189,1955.48999023,2483.0,0.31031206,2562.302064021963
0.3283827645996651,1900.09997559,2524.06005859,0.31017265,2489.459071662579
0.3243006044377905,1963.94995117,2600.86010742,0.28659326,2526.8046499122606
0.3578616370326744,1949.7199707,2647.44995117,0.2872807,2509.836847253341
0.34086073618191004,1907.69995117,2557.95996094,0.28849563,2458.0631073369877
0.32633952868290694,1918.82995605,2545.02001953,0.33317757,2558.141051388383
0.34936193820443373,1906.58996582,2572.67993164,0.33124763,2538.143255419875
0.3092126333626457,1997.58996582,2615.27001953,0.33259517,2661.9786201160955
0.31287532934842255,2011.59997559,2640.97998047,0.30223998,2619.5859805280716
0.2990601960205581,2043.0,2653.97998047,0.3017718,2659.5197056531906
0.3095077233625634,2042.76000977,2675.01000977,0.30046225,2656.5322702242843
0.25125983656229245,2168.87011719,2713.82006836,0.2326315,2673.417506419643
